lambda	x	y	z
4.95	-2.06951626803768652101502097	-2.67493916000575237628059428	2.78329324181966627403147441
4.98	-1.79347925095097298635394876	-2.93997203935084861703905898	2.64457225725499117752759241
5.01	-1.50056272242146777889900699	-3.17319869210258249707567608	2.49185065359151017808059961
5.04	-1.19382648636899246798644804	-3.37303962935706912687157498	2.32629613227558518263936919
5.07	-0.87644002056023862107521533	-3.53823582833081299772076791	2.14912937638658812512127072
5.1	-0.5516507170333888374248574	-3.66785794167183387753268124	1.96161665649889258358779425
5.13	-0.22275232184026149674036438	-3.76131135405627592525463694	1.7650623175639165026285391
5.16	0.10694419272619581849684816	-3.81833792777461718799316023	1.56080113300133344320865911
5.19	0.43413860544349650585917357	-3.83901591656318367313524796	1.35019052366300090824701042
5.22	0.75557118546893523123658966	-3.82375803413101967299085522	1.13460265275759409148131184
5.25	1.06805507350813575483777151	-3.77330626166803768064332063	0.915416422290059299786342726
5.28	1.36850896820994258325714491	-3.68872248902734989806066965	0.694009411123652821776097745
5.31	1.65398700010124715440264019	-3.57137574518461389476052698	0.471749808465020580508761297
5.34	1.92170500529497190142322256	-3.42292741226007061906473609	0.249988408514864381138588563
5.37	2.16906507596277917603897529	-3.24531464060242507200200718	0.030050741438962193249769513
5.4	2.39368033308011920200340068	-3.04073073197899363074536389	-0.186770577926005431370339074
5.43	2.59339946216008886417889561	-2.8116014785119191203693708	-0.399223199538894533125174759
5.46	2.76632849828312579774115505	-2.56055826122441900742111401	-0.606102002811821041769578143
5.49	2.91084789120210481032977633	-2.29041003175411204752317047	-0.806255598359046936600317236
5.52	3.02562526848960143049484301	-2.00411547876490522207105193	-0.99859229713849933760141829
5.55	3.10962581489998393044299181	-1.7047545627995243094950055	-1.182085488754048225242743589
5.58	3.16212125650313115564512518	-1.39549768322449196280376226	-1.355778384588056512258209258
5.61	3.18269638440127530968930583	-1.0795722731220247217103412	-1.518788097008603772860646255
5.64	3.17125138192979801043075321	-0.76022899824789242285936165	-1.670309042303165133869595527
5.67	3.12799967311431005892120358	-0.44071017579503093665329369	-1.809615671364017556735965877
5.7	3.0534627526171782557312285	-0.12422080103423062447751684	-1.936064547651995207449161787
5.73	2.94846336031877190445769912	0.18609991255493396197677805	-2.04909580583309345035345564
5.76	2.81411665841192009369665034	0.4872083675613197071911555	-2.148234036073369867219520555
5.79	2.65181808713241119508896542	0.77618684635209296566135567	-2.233088647796950029169751392
5.82	2.46322774282534359005904193	1.05027111103097641267058089	-2.303353772433605006769794505
5.85	2.25025292100342737942391834	1.3068735524499540662563875	-2.358807767157228468193650514
5.88	2.01503026095078826233428557	1.54360349658186785668492433	-2.399312380870452030081686228
5.91	1.75990668562562835206047977	1.75828757001832488514300659	-2.424811639913227618846124516
5.94	1.4874171582113378833281087	1.94899046627242322643366205	-2.435330504499449860900568968
5.97	1.20025924424419432202796029	2.11403335750488587834497747	-2.43097333817217643526121948
6.	0.90126712138100726708537432	2.2520077521461578124898259	-2.411922222165780167913951994
6.03	0.59338700300324335331838746	2.36178596948100525466700817	-2.378435135089017243131655586
6.06	0.27965243561454047025978998	2.442530770726990164621394978	-2.330844006449211663111880169
6.09	-0.03684351493939654677591096	2.49370428948419481750185767	-2.269552640884334211374262297
6.12	-0.35297932158918611094597402	2.51507400980097186904697375	-2.195034499195638907909155134
6.15	-0.66563615631113829145644248	2.50671455458004462655344183	-2.107830312970285282121884205
6.18	-0.97172672132059264417194888	2.46900659065783702743586096	-2.008545502270469094958953633
6.21	-1.26822284280714425074507488	2.40263437542801696101620698	-1.897847360967701966902479617
6.24	-1.55218453995313563985093411	2.30858127052057982172401445	-1.776461972127978984983591838
6.27	-1.82079119210544127360022574	2.18812127055264485759655403	-1.645170816584266230203731799
6.3	-2.07137254697426006070559932	2.04280602430192411931798027	-1.504807041502018593461503014
6.33	-2.30143706714365976308807951	1.87444895287644459007866793	-1.356251362235830736495229751
6.36	-2.5086973563322572186039757	1.68510807114917342320093587	-1.200427579824638358142016369
6.39	-2.69109419510325394107966539	1.4770670438477781830427281	-1.038297707669543559818980445
6.42	-2.84682010080328707095898155	1.25281254412758850934306533	-0.87085671374496947215250522
6.45	-2.97434137867624433691598153	1.0150070227175985519855556	-0.699126898469308779226998919
6.48	-3.07241675610122653883774141	0.76645837534694343588962982	-0.52415194239246734608546655
6.51	-3.140111726427827310242644006	0.51008896035865065206102777	-0.346990671398179098732702253
6.54	-3.176809227003087414935681897	0.24890488616182389993494711	-0.168710599431514449505419125
6.57	-3.182217474012440614589884658	-0.01403572237909609872331896	0.009618680836636871280542977
6.6	-3.156374675525055290042438664	-0.27565707049501876568443709	0.186932181092508032514369273
6.63	-3.099649514569789056962056113	-0.53290224404860118879118726	0.362176190939289092590847126
6.66	-3.012736846729196330439982797	-0.78276948714239680252723922	0.534314856943591545583594159
6.69	-2.89664930386026584321934695	-1.02234591272327063835922732	0.702336583795700183638719198
6.72	-2.75270587070934550375273561	-1.24883856891998894102100849	0.865260179075982331710779217
6.75	-2.5825175555011250665964086	-1.45960453865836576989126902	1.02214067095838256919263881
6.78	-2.38796928777072289146405815	-1.65218109784523665752380728	1.17207473855309231854860881
6.81	-2.17119758441499697966014471	-1.82431470860679691008782578	1.314205706917037516455488221
6.84	-1.93456504609430913856171951	-1.97398641485638111299621091	1.447728072367393540413558859
6.87	-1.68063355222127733433133263	-2.09943246653501169611908212	1.571891537889962879346207577
6.9	-1.41213694291049741082869588	-2.19916127932362309153639129	1.686004552401843828926392846
6.93	-1.1319521418454990986920026	-2.271968495798311943232678957	1.789437360702007954498197942
6.96	-0.8430674018304425799657682	-2.316950261805408667245928206	1.88162458249385765358970338
6.99	-0.54854828671885169172945217	-2.333513011741262823016736751	1.962067348366683538378386368
7.02	-0.25150394914094816862632006	-2.321378436105797526536929741	2.030335027684787907418814752
7.05	0.04494439236591350977571247	-2.280584420796288062557259397	2.086066587705867979772050997
7.08	0.33769370459377847956522286	-2.211483766464523820648466035	2.128971624837318220941582053
7.11	0.62369059049921288119518944	-2.114740981747227766893705027	2.15883110779255509960367219
7.14	0.89996443194074476731552722	-1.991325564701895096910049812	2.175497868720794576710512976
7.17	1.16365957883011674698371169	-1.842500848999293941610851782	2.178896872468535163059894314
7.2	1.41206389756288195482165259	-1.6698099085318938664774239	2.169025286409463927671553673
7.23	1.64263425528930118853822835	-1.47506047694609079437333306	2.145952364253698366538666393
7.26	1.853021623110474597691314909	-1.26030834685311288333836884	2.109819147476712392930029087
7.29	2.041096606514831457538655767	-1.02783691474006632082098732	2.060837978084283839349576271
7.32	2.204973210676046234085692612	-0.78013232098295609805577107	1.999291806949376546640913262
7.35	2.343028669795922043809693681	-0.51985657936350606716189162	1.925533273496702994631065035
7.38	2.453919739501333486119211476	-0.24982100000201938697377881	1.839983525601473041099404356
7.41	2.536597151971030399739194508	0.02704078276882764707130073	1.743130743670499193322251032
7.44	2.590318478091912444402828109	0.30770268060049865901832301	1.635528330352617479246329992
7.47	2.614657838512127403988898642	0.58907974601545110229513455	1.517792727433201164828546314
7.5	2.609511220543195015426987209	0.86806339866323443005328147	1.390600824325072720684847367
7.53	2.575097902643189722711832681	1.14155558623188254332253293	1.254686928152838315958400948
7.56	2.51195918913661519393822005	1.40650136722383474204454728	1.110839273568178478627421322
7.59	2.42095446892410295983794427	1.65992156746864277543549893	0.959896060811503518817913233
7.62	2.30325324071864621841333276	1.89894681952259922152904358	0.802741022695502199609114067
7.65	2.1603220958353775806296397	2.12085204669488024126044854	0.64029853455588506314844673
7.68	1.99390739184101150460017848	2.32308897420906429141881349	0.473528295131844942867239206
7.71	1.8060153813763600171224687	2.50331508767186721403988655	0.303419620087042854275511133
7.74	1.59889061162918342230830956	2.65941944683403036332856255	0.130985402731849773926239524
7.77	1.37499162072788240533302792	2.78954659760445135222623228	-0.04274419223911123956421324
7.8	1.13696254859817127304467748	2.89211874240877682549931624	-0.216728227146263495884805393
7.83	0.88760091093031969155186426	2.965854802655707897331513365	-0.389921600705867147509234524
7.86	0.62982370005630386970564721	3.00978487637190704044472126	-0.5612816840126154109366388
7.89	0.36663397651337001243741675	3.02325993174999204058304254	-0.729774898785703363776913747
7.92	0.10108812487042048189860138	3.005957745523655724397855121	-0.894383156842786967832025484
7.95	-0.16373779435381390107937781	2.957885789882086605677278018	-1.054110086139553985907811474
7.98	-0.42478360892802336417317141	2.879380568834848540487065147	-1.207986977792138183210142597
8.01	-0.67904121720418838665979745	2.77110248223355823778335501	-1.355078399772102372776876543
8.04	-0.92358866037925529894556062	2.63402630216938491900506597	-1.494487435801139733224821549
8.07	-1.15562055365611740950785755	2.46942853883327760669847025	-1.625360521672664725831013326
8.1	-1.37247591661818590696304977	2.27887275651120719965455034	-1.746891865057260018501728649
8.13	-1.57166544948552221830979678	2.06419245428583562878176094	-1.858327448088879361468868395
8.16	-1.75089854364754222798707774	1.82747038192944650626664685	-1.958968624012882048396181172
8.19	-1.90810790333507274481092372	1.57101438274630595299173025	-2.048175329328171884725456796
8.22	-2.04146961675809055493387748	1.29733171682195008523417815	-2.125368940712967359538672752
8.25	-2.14941901604690743692790079	1.00910374970943132159056497	-2.19003481126159860720141434
8.28	-2.23066457312754552545139605	0.70916051755257156081551596	-2.241724522999050552360213037
8.31	-2.28420089363513821585189366	0.40045290714993642756216202	-2.280057892250550448833217658
8.34	-2.30931923622212615244714999	0.08602170197094144661389864	-2.304724761339580530165002334
8.37	-2.30561366602735081573628971	-0.23103405982886643360246396	-2.31548660451742066807171446
8.4	-2.27298343532624199181198661	-0.54758647374056238029232785	-2.31217796835732174312079648
8.43	-2.21163372422847009063941687	-0.86050622120021208479430453	-2.29470775754268710229411139
8.46	-2.12207507837986836762626181	-1.16669110905586389147980896	-2.2630603665846943098499059
8.49	-2.00511953478547581535036067	-1.46309711108166244660480071	-2.21729664711765293520710412
8.52	-1.86187223262042418543220134	-1.74676967243843506485182914	-2.15755468966512959552528701
8.55	-1.69372009926993491425804649	-2.01487230680940375708115672	-2.08405038877292526197449191
8.58	-1.50231978065361365196744089	-2.26471235402716345835777146	-1.99707775176677814489019472
8.61	-1.28958445050498587696371263	-2.49376610976491270650645817	-1.89700890465989210522607454
8.64	-1.05766705249134228448697127	-2.69970455296330994850529003	-1.7842937443738096876737449
8.67	-0.8089387645805156349646899	-2.88041833969490633129244619	-1.659459184804779563661522387
8.7	-0.54596441980548223185584343	-3.034039951926508790122261	-1.523107945595879566104797963
8.73	-0.27147755352384128363881175	-3.15896247335884616147227468	-1.375916836843607951892001256
8.76	0.01164439442736695018042438	-3.2538560628953082279732993	-1.218634500296322120927788157
8.79	0.30040672181212525876706854	-3.31768286697650102184475117	-1.05207857764488346079970702
8.82	0.59172783352489230941126826	-3.34970957979643107495471262	-0.87713228885590324947343147
8.85	0.88247263003167686107477535	-3.34951624451563863018959335	-0.694740417601041220953242608
8.88	1.16948612959642834654304327	-3.31700093804014587243218239	-0.505904716016000726788439313
8.91	1.44962526139322219634353553	-3.25238127692846838426756011	-0.31167875651707159831765256
8.94	1.71978934318084272424642494	-3.15619354955673473286379245	-0.113162273403592368369807055
8.97	1.97695122771536563288948282	-3.02928891726131725500470438	0.088504949322596813244565593
9.	2.218189872823780559114276	-2.87282535208867693557292743	0.29214957583498202660810374
9.03	2.4407226404246612622400501	-2.68825495822044203109543868	0.49657152501266288592823589
9.06	2.64193473967191762152994112	-2.47730805303777793779753162	0.700551002816195031008857817
9.09	2.81940483636209936130652834	-2.24197579404628060897995253	0.902855675457954984035768244
9.12	2.97092807687197627777728464	-1.98449160185120205870419146	1.102247899707641599496553802
9.15	3.09453813949683054021270766	-1.70730988354802932151264566	1.29749193160666724844634774
9.18	3.18852817214441524793307549	-1.41308080236378083199456112	1.48736104303872826760403747
9.21	3.25146879130839295295678686	-1.10462206441583408897789493	1.67064448652882137408299641
9.24	3.28222173063322421894619563	-0.78489044017918355288564934	1.84615426167339625988297039
9.27	3.27994970982225435794927178	-0.4569548067093473369032689	2.01273165097717288748612157
9.3	3.24412421552634117742053862	-0.12396968414862675014405386	2.16925350775322095359099051
9.33	3.17453180321064985792135762	0.21085324874315314852416686	2.3146382932751225031416813
9.36	3.07127772558345806846764308	0.54427637188163214185422094	2.44785187372073114593152183
9.39	2.93478566874824500560251212	0.87306758497457536829174366	2.56791309885132187022775475
9.42	2.76579432044396791880302225	1.19402883262020154891223782	2.67389919316805683604227998
9.45	2.56535274277493617631089983	1.50402152537839564087197763	2.76495099595492442531568165
9.48	2.33481502714918616948133889	1.79999192416756344961225319	2.84027808878558196825934581
9.51	2.0758322667533669722521983	2.07899883542159799108952913	2.89916384754306921273623886
9.54	1.79034017731151020402557436	2.33824201451562905923781905	2.94097045075465573279636303
9.57	1.48054388804405758155470154	2.57508770763106114146478743	2.96514386723309772950964144
9.6	1.14890304959845266090234668	2.78709051469063854272809588	2.97121883396296729314106809
9.63	0.79811755400193518286653422	2.97201436236665261491222842	2.95882382035589164996819178
9.66	0.43111042990683312018041935	3.12785476768015756053437371	2.92768595804105397706128129
9.69	0.0510052972351674695578166	3.25286090520951075654592267	2.87763589699585614348411886
9.72	-0.33889970490759084696632916	3.34555471006706042855187294	2.80861252988873305321877636
9.75	-0.73515754207335421350009882	3.40474685647888143071126743	2.72066750789834170415953094
9.78	-1.13419662880734309448284333	3.42955172974720448412562679	2.6139694539173470208594749
9.81	-1.532347120621835457117547	3.41940219078804472951584668	2.48880776386325460103772761
9.84	-1.92587219080418639349337787	3.37406218687338217688904983	2.3455958746719496097338119
9.87	-2.31100344015206950790474292	3.29363506322257945744722134	2.18487386921721017163957042
9.9	-2.68397690232079713953466651	3.17856795895547315132424061	2.00731028451985148334282967
9.93	-3.04106752990820212402384912	3.02965440595228658773164815	1.81370299064349324552101331
9.96	-3.37862341779959679802199138	2.84803583492927985139253958	1.60497901386668689310420995
9.99	-3.69310226423322478988596667	2.63519991454208508635708683	1.38219318907957775117668236
10.02	-3.981110508232644268914853	2.39297305684981832611219381	1.1465255426293697101372452
