lambda	rg	rw	rdh	zg	zw	zdh
9.45	4.4505335043264186686459096607	4.447271151492878907749504	4.447271151492878907749504	0.70398236973603293548566062135	0.7254946098870019362620285	0.7254946098870019362620285
9.4625	4.4294974897166635328816393165	4.426249480803488125724675	4.426249480803488125724675	0.701382514838665310324135654867	0.7226548930112840917950485	0.7226548930112840917950485
9.475	4.4086033447990543418801561071	4.405367961574832697306372	4.405367961574832697306372	0.69800539199343798365820618707	0.7190354569236422172949004	0.7190354569236422172949004
9.4875	4.387855487325055725594770321	4.384631656857676851071112	4.384631656857676851071112	0.693854596798196216969083285227	0.7146396791907843938665431	0.7146396791907843938665431
9.5	4.3672580802591988995988421116	4.36404560353907429966969	4.36404560353907429966969	0.688934551487031440855437496685	0.7094718656093916820802972	0.7094718656093916820802972
9.5125	4.3468150386445001872387203561	4.343614694631717805526406	4.343614694631717805526406	0.683250501984616472998020451796	0.7035372626085568513323773	0.7035372626085568513323773
9.525	4.3265300365252213479517020906	4.32334355218751449864629	4.32334355218751449864629	0.67680851436969289109368549463	0.6968420468490883191799492	0.6968420468490883191799492
9.5375	4.3064065139067144398543627002	4.303236410101557211602233	4.303236410101557211602233	0.669615470729097765848126142784	0.68939329435449137071716	0.68939329435449137071716
9.55	4.2864476837334488959933537031	4.283297024427461396312634	4.283297024427461396312634	0.661679064381396966806593875709	0.6811989351640095447151892	0.6811989351640095447151892
9.5625	4.2666565388676396506491438241	4.263528624427168762604856	4.263528624427168762604856	0.653007794447135841742339890586	0.6722677019870280168057565	0.6722677019870280168057565
9.575	4.247035859052178934820332297	4.243933911150054284449874	4.243933911150054284449874	0.643610959740954395358223523693	0.6626090821852467348892473	0.6626090821852467348892473
9.5875	4.2275882178428177697361389227	4.224515102929384223802647	4.224515102929384223802647	0.63349865195936975705829550885	0.6522332814563703499375722	0.6522332814563703499375722
9.6	4.2083159894957437655553230261	4.2052740200023602732370618	4.2052740200023602732370618	0.622681748136927510368649045896	0.6411512050312281500601413	0.6411512050312281500601413
9.6125	4.1892213557978576206054166191	4.186212194656108370249669	4.186212194656108370249669	0.611171902342686064556859246031	0.6293744585274513186929802	0.6293744585274513186929802
9.625	4.1703063128281602154513257608	4.1673309897868790762181018	4.1673309897868790762181018	0.598981536588642081485046290906	0.6169153665429475950494751	0.6169153665429475950494751
9.6375	4.1515726776397243269160059582	4.1486317080537751286511477	4.1486317080537751286511477	0.586123830921743907516130214949	0.6037870034110909236476466	0.6037870034110909236476466
9.65	4.1330220948527390532530507705	4.1301156759609128700304779	4.1301156759609128700304779	0.572612712671584172594070398448	0.5900032279861569186565511	0.5900032279861569186565511
9.6625	4.1146560431500806917608176335	4.1117842917916753167732655	4.1117842917916753167732655	0.558462844826718506682450553465	0.5755787133730676763382511	0.5755787133730676763382511
9.675	4.0964758416677810031930493762	4.0936390325329164971700088	4.0936390325329164971700088	0.543689613513826983968207854157	0.5605289633375840367040696	0.5605289633375840367040696
9.6875	4.0784826562736327689545202151	4.0756814217054159430204823	4.0756814217054159430204823	0.528309114555616629744791198974	0.5448703095626318691145617	0.5448703095626318691145617
9.7	4.0606775057279937776962914155	4.0579129662343415063103784	4.0579129662343415063103784	0.512338139085451136397808495432	0.5286198874723447124609858	0.5286198874723447124609858
9.7125	4.0430612677216245628342866537	4.0403350751491034285855915	4.0403350751491034285855915	0.495794158199177659526842412039	0.5117955923299570227100002	0.5117955923299570227100002
9.725	4.0256346847861232337708676122	4.0229489752831897220158796	4.0229489752831897220158796	0.478695306627485845562926960267	0.4944160209519432013506845	0.4944160209519432013506845
9.7375	4.0083983700732036438323328384	4.0057556389382476405371772	4.0057556389382476405371772	0.461060365415362592939591556235	0.4765004069645142410291248	0.4765004069645142410291248
9.75	3.9913528129997020960161455728	3.9887557358100569355072565	3.9887557358100569355072565	0.442908743598774956238955505848	0.45806855856490489222354	0.45806855856490489222354
